user_id,movie_id,rating
901,15967,2
901,27366,4
901,16175,4
901,25351,5
901,19296,5
901,5709,3
901,8558,4
901,21284,2
901,12116,3
901,15391,3
901,9420,4
901,3296,2
901,20370,1
901,949,4
902,4648,5
902,7563,3
902,10404,3
902,13980,1
902,10519,3
902,21281,5
902,19548,3
902,6505,3
902,6566,4
902,25531,2
902,10776,5
902,14516,3
902,15886,4
902,27412,3
903,27411,2
903,18279,2
903,26219,3
903,14451,1
903,18449,2
903,13122,2
903,22787,2
903,14319,2
903,2481,2
903,14941,5
903,1549,1
903,9712,5
903,15767,4
903,17274,1
903,24123,4
903,2367,2
903,9660,2
903,6398,1
903,26093,4
903,10237,2
903,1541,2
903,7780,2
903,12999,4
903,9056,5
903,25749,3
903,6084,5
903,29551,5
903,22994,2
903,14350,1
903,7123,1
903,14858,4
903,20176,3
903,7378,5
903,1778,5
903,12742,5
903,21389,4
903,15194,5
903,25766,3
903,8820,3
904,17628,3
904,25476,3
904,15794,1
904,20863,3
904,14286,3
904,16663,4
904,18412,2
904,22707,4
904,4109,4
904,22685,1
904,4310,2
904,23591,3
904,12419,4
904,5107,1
904,619,5
904,1608,2
904,1498,3
904,4874,5
904,10101,5
904,13200,5
904,19136,4
904,3562,1
904,15329,5
904,4736,2
904,29207,3
904,15595,2
904,16358,5
904,22171,3
904,15052,1
905,25067,4
905,25778,2
905,10143,4
905,1959,2
905,15217,1
905,20621,4
905,14481,1
905,29316,3
905,514,2
905,26504,2
905,6281,5
905,15388,1
905,7796,4
905,13747,2
905,3579,1
905,24306,4
905,27519,3
905,23933,1
905,11553,5
905,28645,1
905,1406,4
905,12146,4
905,13111,2
905,5963,1
905,20353,3
905,16967,3
905,3937,4
905,8045,1
905,5255,4
905,29785,5
905,24589,1
905,29496,3
905,15597,5
905,1623,5
905,20825,5
905,29917,3
905,1781,5
905,17711,2
905,13863,5
905,18698,3
905,26815,2
905,29527,1
905,20113,1
905,6484,1
905,17177,5
905,23271,2
906,12156,3
906,5652,2
906,24914,1
906,9281,3
906,14595,1
906,23054,2
906,19672,1
906,11615,2
906,26917,1
906,4235,1
906,19203,2
906,23614,4
906,22175,4
906,8653,5
906,22510,1
906,11580,4
906,26138,1
906,22912,3
906,17052,3
906,25238,1
906,28699,1
906,28477,2
906,11980,1
906,15344,5
906,2170,3
906,11081,3
906,7458,1
906,22278,4
906,12448,3
906,4480,3
906,392,1
906,2914,2
906,13502,5
906,20053,2
906,8314,5
906,10643,5
907,20989,5
907,7601,4
907,28982,1
907,29185,2
907,20903,4
907,13237,5
907,22203,3
907,28797,3
907,684,1
907,29802,2
908,14559,3
908,26753,4
908,8160,5
908,5745,2
908,1404,4
908,17785,5
908,8518,2
908,24154,3
908,20084,5
908,29255,1
908,26460,4
909,1510,5
909,12164,5
909,1958,3
909,11076,1
909,22065,3
909,26544,2
909,19329,1
909,14254,2
909,7491,4
909,9459,2
909,2255,1
909,491,5
909,8041,1
909,28095,4
909,10160,5
909,28645,3
909,522,5
909,10737,4
910,3394,1
910,20975,3
910,9547,1
910,8855,4
910,11048,3
910,20014,5
910,14999,5
910,7682,5
910,15733,3
910,11460,4
910,10352,4
910,13772,4
910,28026,2
910,29585,2
910,7330,5
911,26560,3
911,8135,5
911,8579,2
911,9033,2
911,12535,1
911,10896,4
911,1301,4
911,15283,5
911,10686,2
911,14552,4
911,2577,3
911,4856,2
911,24199,1
911,8972,4
911,10043,3
911,28707,2
911,26644,2
911,10959,4
911,2442,4
912,13200,2
912,7250,1
912,25972,2
912,5088,1
912,29608,3
912,20431,4
912,16010,3
912,13000,2
912,9406,3
912,27913,5
912,14160,4
912,8714,3
912,10033,5
912,7994,3
912,29885,5
912,24478,1
912,9542,1
912,16426,3
912,9498,3
912,11290,3
912,22799,5
912,23451,1
912,3089,1
912,230,1
912,7740,3
912,10389,2
912,9125,2
912,5078,1
912,18514,3
912,28287,1
912,10301,5
912,25911,4
912,29235,2
912,17996,4
912,425,2
912,9227,1
912,6545,4
912,16530,4
912,14323,3
912,26272,3
912,9147,5
912,29042,3
912,21027,4
913,24413,2
913,9217,4
913,13657,4
913,24345,2
913,16792,1
913,11269,3
913,28977,1
913,12390,4
913,6420,5
913,4702,1
914,27767,5
914,25752,3
914,4827,4
914,7054,1
914,28793,5
914,26085,2
914,26896,2
914,1074,3
914,29513,2
914,15478,2
914,5148,3
914,3487,4
914,5525,1
914,3007,4
914,18282,2
914,18485,4
914,20592,3
914,21016,4
914,16878,1
914,14542,2
914,28423,2
914,8420,2
914,27943,1
914,15070,1
915,465,1
915,21716,3
915,12123,3
915,29326,3
915,12000,3
915,1142,3
915,9091,2
915,10198,4
915,18722,5
915,4301,1
915,14681,3
915,21923,5
915,14328,5
915,22050,3
915,1929,1
915,9402,1
915,23824,5
915,2774,4
915,21257,3
915,18347,5
915,24809,3
915,7855,3
915,5990,4
915,18300,4
915,26405,4
915,1619,4
915,4194,5
916,19402,4
916,6616,4
916,2544,5
916,20758,5
916,13585,3
916,17922,3
916,5901,5
916,5999,3
916,18871,4
916,26715,4
916,6163,2
916,12815,3
916,25679,1
916,18609,5
916,22389,5
916,13318,4
916,15074,1
916,4513,5
916,25033,2
916,2342,5
916,27364,2
916,10406,3
916,10028,2
916,3744,1
916,12418,4
916,12374,5
916,21109,1
916,27385,4
916,17372,1
916,24444,4
916,16940,4
916,6487,4
916,6231,4
916,2260,2
916,5976,1
917,17178,4
917,23956,5
917,21996,1
917,14266,4
917,1713,4
917,28676,1
917,18459,2
917,25743,1
917,27826,4
917,4194,1
917,28057,1
917,28395,5
917,11871,5
917,9084,2
917,27941,1
917,1582,2
917,25414,2
917,6354,1
918,23486,3
918,18158,1
918,15617,3
918,4096,5
918,16893,2
918,15618,4
918,29130,1
918,7146,5
918,15740,2
918,6741,2
918,2058,4
918,10227,1
918,590,1
918,6469,2
918,23627,2
918,22951,2
918,6986,1
918,6748,3
918,10127,5
919,9798,4
919,23305,4
919,953,2
919,23257,2
919,7120,3
919,2168,4
919,16622,3
919,2838,4
919,13393,2
919,19068,5
919,3521,1
919,27453,1
919,15329,1
919,22849,3
919,5419,4
919,14488,3
919,25028,5
919,5594,4
919,20053,4
919,26662,3
919,25374,4
919,25855,2
919,12612,3
919,3082,3
919,7354,4
919,17511,3
919,7991,4
919,11399,4
919,23250,2
919,19001,4
919,2383,3
919,20567,2
919,13669,4
919,29065,5
919,5821,5
919,7856,5
919,2173,3
919,20694,5
920,16467,1
920,29814,1
920,14756,3
920,19364,3
920,9137,1
920,3985,4
920,5116,1
920,1995,2
920,173,5
920,4109,4
920,28773,4
920,1680,4
920,19744,5
920,3999,1
920,4201,3
920,2820,3
920,2204,5
920,2921,3
920,21229,5
920,7456,3
920,5583,1
920,15245,1
920,17445,3
921,16075,4
921,14150,2
921,20125,1
921,1282,4
921,12968,3
921,8563,4
921,4015,2
921,20187,1
921,17141,2
921,5172,1
921,3005,5
921,14970,4
921,27538,3
921,12187,3
921,17242,1
921,19348,1
921,4910,1
922,10152,1
922,26161,1
922,11703,3
922,9069,3
922,29207,3
922,11902,4
922,593,2
922,26071,2
922,23450,1
922,1985,4
923,21635,1
923,7079,4
923,12428,1
923,11534,1
923,17720,1
923,22734,5
923,12332,4
923,13748,4
923,15941,5
923,3537,4
923,25000,1
923,28108,1
923,24318,5
923,11840,4
923,9976,5
923,17810,5
923,27454,3
923,9222,5
923,28659,5
923,23554,5
923,11967,1
923,22746,4
923,15720,2
924,3465,5
924,17730,5
924,5757,5
924,26990,4
924,1688,2
924,12950,1
924,461,5
924,18422,5
924,29140,3
924,17277,1
924,8397,1
924,1026,5
924,9174,2
924,22133,5
924,6958,3
924,18911,1
924,5197,1
924,244,2
924,14010,2
924,27369,5
924,18410,4
924,25555,3
925,17127,1
925,26401,1
925,8497,3
925,13426,5
925,17683,2
925,13987,4
925,20529,3
925,26541,4
925,150,2
925,24998,2
925,10087,3
925,22696,1
925,5672,2
925,22108,1
925,11556,1
925,5498,2
925,25178,4
925,22987,2
925,18103,1
925,23242,2
925,15473,1
925,19685,1
925,17434,3
925,3440,5
925,16626,3
925,4040,3
925,15353,1
925,22529,3
925,25366,4
925,21812,1
925,8448,3
925,21491,4
925,4961,2
925,11019,1
925,17117,3
925,19552,4
925,10664,3
925,15610,5
925,18184,3
925,10530,3
925,22248,3
925,12794,2
925,8981,5
926,13640,1
926,26708,5
926,20600,5
926,23111,5
926,28790,4
926,24222,4
926,3451,2
926,4847,1
926,17771,2
926,29965,4
926,28828,4
926,6754,3
926,9128,5
926,1132,2
926,8363,5
926,21467,3
926,19629,1
926,26897,3
926,25152,5
926,12779,4
926,1469,5
926,3583,4
926,19970,5
926,8734,5
926,9919,5
927,9713,4
927,23824,1
927,9379,2
927,5656,4
927,3448,5
927,10657,1
927,8378,1
927,6154,3
927,23882,5
927,29425,3
927,23460,4
927,12564,4
927,21264,3
927,21957,5
927,28524,1
928,29275,1
928,16660,1
928,11552,5
928,14496,3
928,27993,5
928,2983,5
928,26643,5
928,8690,5
928,4980,4
928,14872,3
928,13781,3
928,27824,4
928,23846,2
928,13681,1
928,941,1
928,9931,1
928,7499,3
928,13635,1
928,5513,5
928,27886,4
928,13037,3
928,18370,2
928,674,4
928,11381,5
928,17673,4
928,23568,4
928,11570,1
928,18221,4
928,15687,2
928,705,3
928,3150,1
928,16995,4
928,9647,1
928,29882,2
928,20832,3
928,27522,5
928,17273,5
928,24790,4
928,14410,2
928,29021,4
928,10482,4
928,21292,2
928,19194,5
928,12094,5
928,16336,3
928,27987,4
928,7353,3
929,26103,4
929,25178,3
929,747,2
929,9558,3
929,23316,5
929,2684,2
929,475,1
929,15161,4
929,1334,5
929,25574,5
929,12688,5
929,27688,1
929,23868,1
929,24458,1
929,2812,4
929,24788,2
929,9859,3
929,10951,5
929,26212,1
929,27574,4
929,1057,4
929,2089,3
929,22891,1
930,3296,1
930,26979,5
930,2541,4
930,14254,5
930,23954,3
930,9343,5
930,29225,2
930,16070,3
930,24265,1
930,21291,3
930,17889,1
930,28846,2
930,14444,1
930,8652,4
930,23354,4
930,13259,4
930,24908,1
930,5698,4
930,16885,1
930,26446,3
930,10299,2
930,16280,4
930,10090,1
930,22877,1
930,13819,5
930,12413,4
930,15560,2
930,12740,4
930,10842,3
930,1761,4
930,8006,3
930,29867,1
930,26769,2
930,23379,5
930,8857,3
930,13735,2
930,7498,4
930,29826,5
930,16279,4
930,13296,5
930,23113,5
930,16135,4
930,17477,5
930,22824,5
930,3126,3
930,12788,3
930,27712,5
930,16083,1
931,4994,4
931,11571,1
931,492,3
931,295,3
931,13329,1
931,20771,4
931,21875,1
931,5349,2
931,18790,4
931,10787,5
931,13208,3
931,23485,3
931,21398,3
931,11783,4
931,22676,1
931,18653,3
931,2426,1
931,17628,4
931,10461,4
931,5656,4
931,14093,5
931,27436,3
931,10117,3
931,3545,2
931,16927,3
931,26236,1
931,22198,2
931,23479,4
931,26536,3
931,13987,4
931,18941,5
931,17529,3
931,29173,5
931,22202,4
931,11013,5
932,221,1
932,7285,2
932,16667,5
932,20195,4
932,5088,5
932,14908,2
932,12559,5
932,16325,1
932,925,3
932,21641,4
932,4056,1
932,4195,4
932,17494,1
932,15365,1
932,28352,5
932,18074,3
932,17578,5
932,15169,4
932,15865,4
932,27605,1
932,15499,3
932,4867,5
932,27086,4
932,29570,5
932,8474,3
932,25706,3
932,6358,3
932,25450,1
932,1840,2
933,27023,4
933,23026,5
933,1680,4
933,9464,5
933,14974,5
933,2051,5
933,19306,5
933,19246,5
933,18847,2
933,19023,5
933,25741,5
933,17846,5
933,13998,5
933,18003,2
933,12161,5
933,5585,1
933,14873,3
933,22530,1
933,4322,1
933,24837,4
933,6588,4
933,5174,1
933,6256,3
933,4037,4
933,4815,4
933,27597,3
933,16288,5
933,5975,4
933,29605,4
933,3938,4
933,5796,1
933,2277,1
933,22775,1
933,6664,2
933,11441,2
933,17330,3
933,27084,1
933,18755,1
933,3922,5
933,1959,1
933,16010,5
933,26195,5
933,12249,4
933,8902,4
933,22823,4
933,27106,1
933,20040,3
933,18062,1
933,23392,3
933,19264,3
934,2603,2
934,7807,1
934,1033,2
934,20841,2
934,7057,1
934,26726,5
934,28058,5
934,11472,3
934,12186,2
934,15840,1
934,5680,4
934,5068,5
934,16436,3
934,15980,3
934,18584,1
934,11008,1
934,22420,5
934,10996,3
934,14445,3
934,19178,3
934,22140,4
934,19012,5
934,14065,3
934,27053,3
934,10810,4
934,8708,3
934,3899,1
934,4912,3
934,16767,1
934,2069,2
934,14038,5
934,24234,5
934,19282,2
934,26968,1
934,19203,2
934,29566,2
934,778,4
934,28226,1
934,11839,3
934,10832,3
934,27836,2
934,25448,4
934,16417,2
934,11061,3
934,13513,5
934,2643,4
935,10895,1
935,17381,2
935,1220,1
935,29531,2
935,10511,5
935,1256,1
935,10499,2
935,10799,1
935,12126,2
935,8330,5
935,19554,2
935,17250,3
935,3222,4
935,10910,3
935,23372,2
935,29104,4
935,26919,1
935,27914,1
935,28299,5
935,9572,2
935,13024,5
935,26813,3
935,1025,1
935,3607,4
935,9904,5
935,20594,4
935,29571,4
935,27877,1
935,15627,1
935,14502,3
935,28598,3
935,29045,5
935,8216,4
935,25925,1
935,9749,3
935,25152,1
935,11361,3
935,19623,2
935,15932,1
935,18776,5
936,22893,3
936,9460,2
936,23858,5
936,10327,4
936,20508,3
936,11964,5
936,15151,2
936,12823,2
936,22046,1
936,19726,1
936,24453,3
936,23085,5
936,16890,4
936,14902,2
936,23214,3
936,2331,3
936,27786,1
936,1912,4
936,25826,3
936,8318,1
936,18107,3
936,15592,2
936,26210,3
936,21476,2
936,25657,4
936,16557,3
936,10422,4
936,15341,3
936,19729,4
936,20848,5
936,7920,5
936,28728,3
936,18589,1
936,12409,2
936,21997,1
936,23486,3
936,3091,5
936,15587,1
936,24916,4
936,25561,2
936,2561,2
936,26428,2
936,19876,4
936,13310,1
936,24192,1
936,13948,3
936,18229,3
936,28015,1
936,6577,4
936,14699,5
937,15606,1
937,16676,1
937,9461,4
937,19837,2
937,27656,2
937,27277,5
937,20391,2
937,21116,5
937,10182,1
937,14829,2
937,27070,1
937,19065,2
937,24797,3
937,16882,2
937,15882,4
937,16017,4
937,24128,3
937,21795,2
937,14939,4
937,4013,3
937,8280,2
937,22716,3
937,28298,2
937,18457,1
937,14277,4
938,6681,4
938,4510,1
938,8579,4
938,22509,5
938,5696,1
938,23557,5
938,2954,1
938,10331,2
938,3211,5
938,18949,2
938,2385,5
938,10675,2
938,6784,3
938,10175,4
938,16450,4
938,11399,2
938,12893,2
938,9037,5
938,19196,4
938,9413,2
938,19383,1
938,6408,2
938,4296,5
938,10045,5
938,24039,5
938,8112,3
938,16807,1
938,2884,4
938,15222,5
938,10184,1
939,5861,2
939,19939,4
939,11821,3
939,3068,5
939,21757,5
939,23786,2
939,9573,4
939,17999,4
939,20721,2
939,22612,5
939,27982,4
939,12147,2
939,2151,4
939,2875,4
939,3339,2
939,25882,1
939,13682,3
939,20321,4
940,7229,2
940,21333,1
940,2436,1
940,439,3
940,819,4
940,24666,5
940,16820,3
940,17762,5
940,20797,4
940,5606,3
940,26523,4
940,20449,4
940,20881,3
940,14068,1
940,1752,5
940,14720,1
940,16891,2
940,26808,4
940,25419,5
940,8465,5
940,9623,3
940,15077,3
940,8703,2
940,1146,3
940,24088,4
940,4073,3
940,7743,4
940,462,4
940,13746,2
940,29433,2
940,28371,1
940,8447,5
940,18216,5
940,26656,5
940,3781,2
940,11732,1
940,22362,2
940,8103,5
940,24053,2
940,18394,2
940,14971,2
940,11067,3
940,10034,5
940,23676,5
941,14706,5
941,10268,2
941,13590,1
941,20019,1
941,3557,2
941,10112,1
941,26965,1
941,20364,3
941,15545,3
941,14726,1
941,1477,3
941,16468,1
941,7215,5
941,6368,5
941,29381,3
941,21666,5
942,10409,2
942,24284,3
942,13295,3
942,27079,2
942,28257,4
942,5610,5
942,7441,3
942,19344,5
942,14451,4
942,5701,3
942,25170,3
942,932,3
942,21111,5
942,5147,4
942,16085,3
942,4223,5
942,6584,2
942,23692,2
942,2543,2
942,21138,2
942,13729,3
942,16167,5
942,16333,1
942,29991,5
942,3262,4
942,6926,2
942,22329,4
942,13981,3
942,11213,2
942,21557,2
942,22219,1
942,16683,3
942,10176,5
942,8016,3
942,4449,3
942,12973,1
942,7004,1
942,15441,1
942,14342,4
942,10040,4
942,12255,3
942,2069,3
942,24522,1
942,24886,5
942,29246,4
943,1085,5
943,28658,2
943,18445,3
943,25221,5
943,14096,5
943,9507,2
943,28701,1
943,28866,4
943,24048,5
943,7527,2
943,6154,5
943,12710,4
943,13527,3
943,12121,1
943,8575,4
944,29784,4
944,27542,2
944,4506,1
944,24940,4
944,22142,5
944,21330,1
944,26177,3
944,236,3
944,21063,5
944,11032,3
944,28177,2
944,11286,1
944,10950,5
944,7559,5
944,1650,3
944,142,1
944,21449,3
944,3009,1
944,1262,1
944,8776,1
944,15920,3
944,16147,2
944,15153,4
944,20543,3
944,2581,5
944,15718,4
944,8343,5
944,18258,4
944,8891,1
945,6335,4
945,27480,5
945,10515,3
945,25863,1
945,11406,4
945,7659,4
945,23283,3
945,26931,1
945,19964,4
945,28032,4
945,14497,3
945,1218,5
946,11991,1
946,8493,4
946,19190,1
946,19037,1
946,4147,3
946,28972,2
946,18077,3
946,11077,3
946,14061,1
946,26860,5
946,25578,4
946,8441,4
946,12841,2
946,8431,4
946,7229,2
946,530,3
946,18116,3
946,27004,1
946,27449,2
946,6181,5
946,26866,1
946,22398,2
946,2137,5
946,6468,1
946,15538,3
946,21473,2
946,1241,3
946,21048,2
946,4916,4
946,3891,2
946,117,1
946,11503,4
946,2930,5
946,24528,4
946,27720,4
946,13511,1
946,8490,1
946,20652,1
946,23115,5
946,11321,1
946,5118,4
946,26248,4
946,22134,4
946,24953,3
947,3470,3
947,5896,4
947,13210,1
947,12318,5
947,8658,2
947,2607,5
947,27846,4
947,23620,3
947,12533,4
947,1372,1
947,12383,2
947,731,3
947,15721,4
947,3691,4
947,29797,2
947,5380,3
947,2101,1
947,24853,1
947,27014,4
948,21483,1
948,16725,2
948,23236,3
948,6910,5
948,28428,5
948,9145,3
948,459,4
948,7800,5
948,29791,2
948,21665,3
948,19356,3
948,3925,1
948,7087,5
948,23806,4
948,10708,1
948,12083,1
948,26901,3
948,11452,3
948,19149,3
948,27628,3
948,19517,5
948,15544,2
949,20213,5
949,15165,1
949,17389,5
949,5108,2
949,1065,5
949,19630,4
949,17242,5
949,28150,2
949,27265,1
949,7263,2
949,29390,5
949,9320,1
949,2536,1
949,17278,5
949,27543,3
949,4857,3
949,28438,1
949,19449,3
949,12244,4
949,7448,5
949,14129,1
949,1108,4
949,15237,2
949,985,4
949,22108,2
949,8777,4
949,11497,2
949,18623,2
949,7499,3
949,13667,1
949,5975,1
949,23256,1
949,28589,1
949,1519,5
949,8376,3
949,16671,4
949,7511,2
950,1392,4
950,28190,4
950,19232,3
950,11448,3
950,4903,2
950,156,3
950,406,5
950,4670,3
950,21746,1
950,19055,5
950,12915,3
950,10834,5
950,27448,2
950,9610,5
950,6993,5
950,20742,5
950,28955,4
950,4964,2
950,18704,4
950,24425,4
950,18358,4
950,17301,3
950,3320,2
950,27640,3
950,4564,5
950,19530,4
950,3658,5
950,5477,2
950,8350,1
950,26569,5
950,23647,3
950,12705,4
950,10833,2
950,25235,5
950,29201,4
950,3323,3
950,12963,4
950,15928,2
950,958,3
950,20918,2
950,13285,4
950,1255,2
950,29030,4
951,19375,2
951,7201,3
951,23221,1
951,29839,2
951,18932,3
951,19192,4
951,1083,4
951,20188,5
951,23917,3
951,29062,5
951,8232,3
951,10414,5
951,4445,1
951,3079,1
951,24287,1
951,24746,3
951,13977,1
951,17197,1
951,7982,4
951,8838,4
951,8032,2
951,20111,1
951,21244,3
951,12345,4
951,18647,1
951,12713,2
951,27497,3
951,23108,4
951,29632,2
951,5399,3
951,23843,1
951,24925,1
951,9225,3
951,8085,5
951,4521,3
951,11305,5
951,25341,5
951,3747,4
951,4289,4
951,28987,4
951,22393,3
951,3336,3
951,16956,1
951,6755,4
952,5043,2
952,13755,3
952,106,2
952,13477,2
952,9703,3
952,16584,1
952,10725,5
952,23333,3
952,9192,2
952,15547,2
952,23642,5
952,17499,3
952,19185,2
952,3581,2
952,18353,1
952,24888,2
952,19938,5
952,16359,1
952,25298,2
952,2345,2
952,17868,4
952,12492,1
952,7523,5
952,16637,5
952,2124,1
952,22731,5
952,15056,3
952,6820,5
952,1647,1
952,22259,4
952,16193,1
952,9997,4
952,24797,5
952,20243,5
952,17409,1
952,14384,3
952,24695,2
952,5136,2
952,18187,3
952,21251,3
952,23600,1
952,10557,3
952,27195,4
952,28000,1
952,2150,2
952,13471,3
952,12074,3
952,18880,1
953,27704,1
953,5639,4
953,11262,2
953,20451,1
953,28409,5
953,14761,2
953,11007,4
953,9798,3
953,10871,3
953,7310,2
953,20769,4
953,21237,5
953,26315,2
953,25546,3
953,24319,2
953,11182,1
953,8566,3
953,3908,3
953,11311,5
953,20029,5
953,24938,3
954,19392,3
954,25916,3
954,14960,1
954,3855,2
954,4037,5
954,22027,5
954,2093,5
954,14637,2
954,19526,4
954,25967,1
954,514,1
954,15694,2
954,11173,2
954,3910,5
954,19135,2
954,11749,4
954,26,4
955,8811,4
955,19495,5
955,7315,1
955,20716,5
955,8917,2
955,11488,1
955,19707,3
955,27125,3
955,4609,2
955,2304,2
955,25146,4
955,12967,4
955,11828,1
955,12611,4
955,21431,3
955,25144,3
955,14813,1
955,27227,4
955,13542,5
955,14784,2
955,22372,3
955,26431,5
955,15479,1
955,4953,1
955,25314,4
955,9630,2
955,26655,4
955,26289,1
955,21073,3
955,27302,3
955,1809,5
955,28137,4
955,14384,3
955,20358,1
955,28512,2
955,15036,5
955,27813,5
955,21865,1
955,13082,2
955,1934,4
955,1331,1
955,11878,3
955,17503,3
955,21720,1
955,8873,3
955,9126,4
955,14547,3
955,26592,4
955,23463,3
955,21285,1
956,10207,1
956,1543,3
956,25789,5
956,4827,5
956,15185,4
956,6395,3
956,2796,4
956,7965,4
956,5143,1
956,2114,1
956,19571,4
956,19077,1
956,17574,5
956,21118,3
956,4117,5
956,21583,1
956,2961,1
956,1516,4
956,7171,4
956,11879,5
956,3180,3
956,227,4
956,17104,1
956,8244,4
956,13681,5
956,27583,1
956,598,4
956,14829,2
956,8377,5
956,22583,4
956,16485,2
956,26704,3
956,12563,4
956,365,4
956,17500,3
956,1990,5
956,28201,3
956,10784,4
956,7607,1
956,8148,5
956,27348,2
956,4955,4
957,8192,4
957,10510,3
957,2194,2
957,22879,4
957,20460,1
957,5747,1
957,5342,2
957,24474,3
957,21750,5
957,24696,1
957,15370,2
957,6234,2
957,5052,2
957,21060,4
957,12441,1
957,10482,3
957,16412,1
957,10723,5
957,29856,3
957,19020,3
957,5909,4
957,1641,2
957,21934,1
957,10519,4
957,5523,3
957,14744,1
957,10127,3
957,9161,5
957,29275,2
957,18010,3
957,12365,4
957,367,5
957,28422,2
957,18703,1
957,12973,4
957,26634,5
957,5504,1
957,478,3
957,29260,2
957,7341,4
957,6945,2
957,12735,1
957,27121,3
957,7427,1
957,18783,4
957,5201,5
957,9518,2
958,4340,5
958,11224,2
958,11755,1
958,14161,2
958,24529,3
958,18285,5
958,13684,4
958,13034,4
958,7833,3
958,20207,2
958,4577,5
958,24497,1
958,22701,1
958,23846,5
958,16344,5
958,27190,2
958,17044,2
958,28822,5
958,29398,5
958,1422,2
958,1340,5
959,27728,2
959,22597,5
959,5803,5
959,25804,1
959,13898,3
959,15546,4
959,2956,3
959,8016,5
959,9891,1
959,29794,4
959,11703,1
959,2894,2
959,9056,1
959,20057,5
959,27239,4
959,15863,1
959,27659,4
959,10219,1
959,5030,1
959,9395,2
959,18846,2
959,23985,2
959,562,3
959,10322,4
959,23519,5
959,24042,5
959,16352,2
959,1888,5
959,10851,1
959,18683,5
959,2478,4
959,12127,1
959,14337,5
959,28185,5
959,7266,1
959,10673,5
959,22395,5
959,3498,5
959,1148,1
959,21612,5
959,27445,4
959,25527,5
959,1672,1
959,10372,4
959,1432,4
959,23605,2
959,21497,3
960,27469,1
960,26497,4
960,11508,3
960,26791,3
960,13521,5
960,19714,2
960,29579,1
960,28337,2
960,21094,5
960,16832,2
960,607,1
960,21589,4
960,23600,3
960,11888,5
960,12236,5
960,5816,2
960,15308,4
960,3168,3
960,14583,3
960,15557,1
960,15830,5
960,9179,3
960,27345,4
960,10207,1
960,6348,4
960,21924,4
960,17805,5
960,11977,3
960,28530,5
960,10255,2
960,19661,1
960,6794,1
960,28983,2
960,1004,4
960,27177,2
960,23644,5
961,3487,2
961,20242,3
961,25178,5
961,12675,4
961,17502,1
961,26265,4
961,28833,3
961,4619,2
961,27661,3
961,2072,1
961,2121,2
961,17735,1
961,8022,4
961,11675,5
961,3918,4
961,18050,4
961,1739,5
961,7812,5
961,21750,1
961,3015,5
961,8052,1
961,28349,3
961,25716,3
961,20850,2
961,20715,5
961,19245,5
961,22604,2
962,4108,2
962,9006,1
962,12758,1
962,4988,4
962,15378,4
962,26888,2
962,27324,4
962,15127,5
962,29809,5
962,29542,2
962,5050,3
962,27750,4
962,14200,2
962,9764,1
962,13721,5
962,28254,4
963,29385,2
963,11322,4
963,19036,5
963,25201,4
963,5036,4
963,28837,5
963,5225,2
963,11778,3
963,21687,5
963,9485,4
963,10069,2
963,15320,5
963,12258,3
963,25095,2
963,11575,3
963,6433,4
963,23071,1
963,29344,4
963,27580,3
963,5647,3
963,24121,2
963,25451,5
963,20688,3
963,12585,3
963,16639,2
963,13922,4
963,13821,3
963,5380,2
963,23484,4
963,23642,5
963,259,1
963,17874,4
963,24697,3
963,20084,4
964,28599,1
964,10682,5
964,287,2
964,27639,5
964,16399,1
964,22813,4
964,26006,2
964,24717,5
964,23762,1
964,24027,3
964,8924,3
964,6511,2
964,4221,3
964,25179,3
964,3552,3
964,19114,2
964,2939,4
964,20716,5
964,13338,3
964,25618,2
964,9804,2
964,16160,3
964,9545,5
964,11834,3
964,21762,3
964,20758,2
964,5709,1
964,18560,1
964,9990,1
964,26220,4
964,6629,5
964,18446,1
964,674,3
964,22559,2
964,7318,3
964,19684,1
964,29666,1
964,11171,1
964,26811,2
964,2526,3
964,26944,4
964,22723,3
964,18375,4
965,25695,4
965,4250,1
965,21071,4
965,19112,2
965,13677,3
965,9541,1
965,4919,5
965,27841,5
965,644,4
965,2431,4
965,20030,1
965,12261,1
965,2726,1
965,7415,1
965,20590,2
965,12686,1
965,7252,2
965,20585,3
965,4247,5
965,11655,4
965,13929,3
965,5406,5
965,25787,1
965,22644,4
965,16987,2
965,1885,3
965,14266,2
965,21919,2
965,29269,5
965,9273,1
965,10143,2
965,16334,5
965,29656,2
965,12605,3
965,27674,4
965,3324,3
965,202,3
965,19850,4
965,3921,5
965,23792,5
965,15949,2
965,17563,4
965,6408,1
965,21642,1
965,6654,1
966,8508,3
966,13184,1
966,11179,2
966,8852,3
966,21388,4
966,8395,5
966,26719,2
966,17363,1
966,18191,1
966,22783,4
966,24609,4
966,13608,3
966,23997,5
966,4484,2
966,2406,2
966,1902,2
966,29865,1
966,3509,4
966,7122,1
966,5388,3
966,21455,2
966,21342,5
966,27,3
966,29481,2
966,12818,5
966,2055,1
966,14819,2
966,28190,1
966,10985,1
966,5472,4
966,645,5
966,24856,4
966,2269,5
966,6907,1
966,17983,1
967,25945,4
967,5950,1
967,17379,3
967,14448,3
967,12138,3
967,12918,5
967,7858,1
967,9390,4
967,10117,4
967,19321,1
967,19925,1
967,1914,4
967,1651,3
967,4368,1
967,19782,3
967,14343,2
967,11763,2
967,28133,4
967,29986,2
967,663,2
967,23522,4
967,699,2
967,26447,5
